Date,Tmax,Tmin,Precip,Sunabs,Nub,Solrad
1972-03-06,25.9,18.3,4.9,4,7,10.3830856186
1972-03-07,22.2,15.8,0,9.5,4,21.5616495709
1972-03-08,23,15.5,2.7,5.2,6,16.9981159724
1972-03-09,27.5,14.7,0,10,4,21.394180448
1972-03-10,22.4,13.6,0,11.3,0,23.6968808876
1972-03-11,23.6,14.4,0,11.3,0,25.9577140465
1972-03-12,25.6,15.6,0,5.9,2,17.1237178145
1972-03-13,28.1,15.4,0,11.1,0,21.9803223781
1972-03-14,28.8,17.7,0,10.6,5,22.9432698346
1972-03-15,27.6,19,0,8.1,3,20.4731002721
1972-03-16,29.6,18.5,0,10.9,1,21.0592422022
1972-03-17,29.2,18.4,1.7,6.5,3,15.0303537785
1972-03-18,26.5,11.6,0,11.3,0,21.3104458865
1972-03-19,29.3,14,0,10.4,0,22.4827297467
1972-03-20,28.9,16.3,0,10.8,0,23.0688716768
1972-03-21,30.9,20.3,0,9.2,4,22.1896587817
1972-03-22,30,21.9,0,8.9,5,19.2170818505
1972-03-23,29.5,20.3,7.1,3.6,5,11.7228386016
1972-03-24,23.6,16.8,22.9,0.7,7,4.0611262299
1972-03-25,19.7,9.7,0,10.7,2,21.687251413
1972-03-26,19.2,13.1,14.6,1.8,7,10.0900146535
1972-03-28,19.7,10.8,0.1,3.3,4,12.6857860582
1972-03-29,21,8.4,0,10.5,1,18.8821436048
1972-03-30,22.5,10,0,10.4,0,21.8128532552
1972-03-31,24.5,13.2,0,10.5,2,18.9240108855
1972-04-01,22.3,12.5,0,7,0,22.0640569395
1972-04-02,25.2,16.8,0,3.5,2,19.9288256228
1972-04-03,28.8,16.3,0,9.5,1,18.0447979904
1972-04-04,22.2,11.9,0,9.9,0,20.1800293071
1972-04-05,25.5,16.4,0,10.5,0,20.640569395
1972-04-06,25.6,17.7,0,10.3,0,20.4731002721
1972-04-07,28.5,19.6,0,10.2,1,20.4312329914
1972-04-08,27,18.8,7,6.3,4,16.7887795688
1972-04-09,22.2,14.1,0,2.5,7,7.6617123718
1972-04-10,21.1,14.7,0,0.8,4,6.9081013188
1972-04-11,22,12,0,4.7,3,10.8017584258
1972-04-12,24.5,12.6,0,9.8,2,16.5794431652
1972-04-13,26.2,16.4,20,7.9,5,17.207452376
1972-04-14,18.1,12.6,0,4.3,5,10.8017584258
1972-04-15,20,5.5,0,10.4,0,17.1655850952
1972-04-16,22.9,8.8,0,10.2,0,18.254134394
1972-04-17,23.6,9.3,0,10.1,0,16.8306468495
1972-04-18,22.5,9.6,0,9.8,0,17.9191961482
1972-04-19,24.2,11.1,0,7.5,4,15.0303537785
1972-04-20,22.7,14.8,0,0,8,5.6939501779
1972-04-21,26.1,13.6,0,9.4,2,14.1930081641
1972-04-22,25.4,15.5,0,4.9,7,11.3879003559
1972-04-23,23.1,17.7,0,2.6,6,8.1641197404
1972-04-24,19.8,16.1,0,0,8,4.940339125
1972-04-25,18.2,14.8,0.1,0,8,3.8099225455
1972-04-26,19.4,10.8,0,5.6,7,13.020724304
1972-04-27,20.7,8.7,0,9.7,0,14.653548252
1972-04-28,23.3,7.3,0,9.7,0,14.5279464099
1972-05-01,22,9.5,0,9.3,1,15.6583629893
1972-05-02,22.5,12.1,0,9.3,0,15.8258321122
1972-05-03,23.4,15.5,13.5,7.8,4,12.6439187775
1972-05-04,18.5,10.6,0,8,5,11.8065731631
1972-05-05,18.8,13.1,0,0.7,7,5.9451538623
1972-05-06,20.2,14.9,1.1,0.6,7,4.186728072
1972-05-07,19.3,8.6,0.8,7.3,6,12.8951224618
1972-05-08,22.4,10.5,2.5,0,8,2.8051078082
1972-05-09,17.2,9.6,0,6.8,8,11.2622985137
1972-05-10,18.7,6.8,0,5.3,4,10.2156164957
1972-05-11,21.5,12.1,0,5.1,6,7.8291814947
1972-05-12,23.8,15.9,14.4,4,7,9.127067197
1972-05-13,24.9,16.7,0,4.9,7,7.033703161
1972-05-14,25.7,16.7,0,4.4,6,8.8339962319
1972-05-15,30.4,20.5,0.3,9.2,1,11.8065731631
1972-05-16,25.1,17.4,0,2.1,6,5.6939501779
1972-05-17,20.2,12.3,0,6.8,5,9.3364036006
1972-05-18,15.7,10,0.2,1.6,7,5.1496755286
1972-05-19,17,9,0,8.5,5,10.3412183379
1972-05-20,17.8,14.5,1.6,0.2,8,4.8566045635
1972-05-21,20.1,15,0,2.7,8,5.987021143
1972-05-22,15.2,8.6,0,6.3,4,7.7873142139
1972-05-23,14.3,5.8,0.1,3.1,6,5.6520828972
1972-05-24,20.1,8,0,8.8,3,10.3412183379
1972-05-25,18.1,9.5,0,1.2,6,6.280092108
1972-05-26,15.4,7.1,0,2.3,5,7.6198450911
1972-05-27,19,8.7,0,8,3,10.6342893029
1972-05-28,24.3,12.4,0,4.6,6,9.8388109692
1972-05-29,21.6,14,0,8,4,9.7550764078
1972-05-30,21,15.3,1.8,0,8,3.1819133347
1972-05-31,28.7,18.9,0,6.9,6,8.8339962319
1972-06-01,19.9,12.7,0.5,2.6,8,6.8243667574
1972-06-02,12.7,5.4,0,6.1,6,8.6246598283
1972-06-03,14.9,5.6,0,1.9,6,6.8662340381
1972-06-04,14.7,9.9,0,0,8,2.5957714046
1972-06-05,16,8.8,10.5,6.6,6,8.4153234247
1972-06-06,17.7,12.1,2.7,0,8,3.140046054
1972-06-07,17.3,13.4,23.8,0,8,3.7680552648
1972-06-08,14.9,12.3,0,0.1,8,2.4283022818
1972-06-09,15.8,12.6,31.6,0,8,3.0981787733
1972-06-10,14.9,10.2,0,0,7,4.2704626335
1972-06-11,15.3,11.4,0.2,0,8,3.0981787733
1972-06-12,16.7,13.6,0,0.5,8,4.8566045635
1972-06-13,17.5,14.3,4,0,8,2.6376386854
1972-06-14,17.4,16.2,76.9,0,8,0.9629474566
1972-06-15,18.4,15.3,0,0,7,2.8051078082
1972-06-16,19.5,10.4,0,8.2,2,9.420138162
1972-06-17,19.4,7,0,8.6,1,9.6294745656
1972-06-18,16.2,10.6,0,8,2,10.1318819343
1972-06-19,17.7,4.6,0,8.3,2,9.5038727235
1972-06-20,14.6,6.1,0,3.5,3,6.6568976345
1972-06-21,20,5.1,0,7.3,6,9.0433326355
1972-06-22,24.2,11.3,0,5.9,6,8.5827925476
1972-06-23,20.9,7.9,0,8.1,4,8.6246598283
1972-06-24,22.3,8,0,6.2,6,8.9595980741
1972-06-25,24.3,12.5,0,7.6,6,8.7921289512
1972-06-26,14.2,5.6,0,7.8,3,9.3782708813
1972-06-27,12.7,4.5,3.1,1.5,5,5.5683483358
1972-06-28,11.4,6.3,0,2.2,6,4.186728072
1972-06-29,8.9,6.2,8.1,0,8,1.5490893866
1972-06-30,13,8.8,17.1,0,8,0.9629474566
1972-07-01,14.4,12.5,1.6,0,8,1.9258949131
1972-07-02,12.5,9.6,0.5,0,8,2.5539041239
1972-07-03,13.7,5,0,8.7,4,9.3782708813
1972-07-04,16.3,4.4,0,8.1,1,9.8388109692
1972-07-05,15.9,8.1,0,6.1,6,9.3364036006
1972-07-06,13.5,10.9,0.8,0,8,1.2560184216
1972-07-07,11.3,5,0,5.9,5,7.0755704417
1972-07-08,11.3,1.4,0,4.5,4,7.2430395646
1972-07-09,10.2,4.1,0,8.4,3,10.173749215
1972-07-10,16.6,2.6,0,7,3,11.0110948294
1972-07-11,19.1,7.2,0,7.8,3,10.3412183379
1972-07-12,13.5,7,0,2.8,3,5.5683483358
1972-07-13,12.2,0.5,0,8.5,0,10.5505547415
1972-07-14,12.6,4.9,0,8.3,3,11.8903077245
1972-07-15,16,5.6,0,7.4,3,9.3364036006
1972-07-16,13.3,0.8,0,8.2,2,10.4249528993
1972-07-17,10.7,4.8,0,7,5,9.9225455307
1972-07-18,11.1,5.8,0.2,0,8,2.5120368432
1972-07-19,13.4,10.6,50.3,0,8,0.7954783337
1972-07-20,11.9,9.6,0.1,0,8,3.2237806154
1972-07-22,17,2.5,0,9,0,11.7647058824
1972-07-23,17.5,7.2,0,9.2,2,12.267113251
1972-07-24,18.6,5.4,0,8.6,4,11.1366966716
1972-07-25,18.8,6.3,0,8.1,3,10.173749215
1972-07-26,13.9,8.8,0,9,2,12.2252459703
1972-07-27,16.2,11.1,0,0,6,3.7680552648
1972-07-28,20.3,12.3,0,3.3,7,6.5312957923
1972-07-29,15,8.6,0,8.3,3,12.0159095667
1972-07-30,18.5,12.2,0,1.2,7,4.0192589491
1972-07-31,24.4,15.9,2.6,7.7,7,11.0948293908
1972-08-01,24,17.8,5.8,2.6,7,5.5264810551
1972-08-02,17.9,9,0,4,7,7.7873142139
1972-08-03,9,1.6,0,9.4,0,13.1881934268
1972-08-04,11.1,-0.8,0,9.5,0,13.2300607076
1972-08-05,13,2.2,0,8.7,4,12.8532551811
1972-08-06,12,2.7,0,3.5,5,8.2478543019
1972-08-07,16.9,7.3,0,6.8,6,11.0948293908
1972-08-08,21,6.9,0,8.5,2,11.8065731631
1972-08-09,17.9,8.6,0,1.8,7,10.2574837764
1972-08-10,22,13.5,0,7.9,3,7.8291814947
1972-08-11,18.1,12.2,0.1,5.9,7,8.7083943898
1972-08-12,16.1,12.8,1,0,8,3.7680552648
1972-08-13,18.7,11.6,0,1.8,8,7.9547833368
1972-08-14,20.1,13.1,0,3.6,6,11.974042286
1972-08-15,22.8,15.6,23,1.7,8,7.5779778103
1972-08-16,21,11.9,1,9.9,6,10.173749215
1972-08-17,12.5,7.3,5.5,0,8,1.8840276324
1972-08-18,11.4,8.9,26.6,0,8,1.0885492987
1972-08-19,12,10.2,3.3,0,8,2.2189658782
1972-08-20,10.4,7.1,0,0,8,3.8517898263
1972-08-21,9.5,5.6,0,0.2,8,6.7406321959
1972-08-22,15.9,3.2,0,9,2,15.6583629893
1972-08-23,16.4,7.1,0,6.2,3,15.7839648315
1972-08-24,18.2,11.4,0,1.1,8,9.4620054427
1972-08-25,16.2,10.6,0,0.8,6,5.1078082479
1972-08-26,12,10.1,7.2,0,8,3.0563114926
1972-08-27,14.3,8.7,9.7,0.1,8,7.9547833368
1972-08-28,13.2,7.4,0.6,2.2,6,5.7358174587
1972-08-29,11,5.7,5,2.2,5,8.4153234247
1972-08-30,11.7,2,0.5,,5,14.1511408834
1972-08-31,9.7,1.6,0,9.3,3,11.6809713209
1972-09-01,12.3,4.2,0,9.1,4,16.1189030772
1972-09-02,11.8,0.8,0,9.8,0,17.0818505338
1972-09-04,20.8,9.2,0,7.5,6,16.7887795688
1972-09-05,18,11.1,0,5.2,5,12.8532551811
1972-09-06,16.3,10.8,8.1,4.4,6,13.1463261461
1972-09-07,19,13.7,0,0.9,6,4.7310027214
1972-09-08,19,13.6,8.1,0,8,5.9451538623
1972-09-09,15.7,11.4,8.3,1,8,4.6054008792
1972-09-10,24.5,9.3,0,9.5,3,18.3797362361
1972-09-11,19.6,13.4,0,3.8,7,12.7276533389
1972-09-12,19.6,7.8,0,9.8,3,18.3797362361
1972-09-13,17.2,12.9,0,6.3,7,17.207452376
1972-09-14,20.2,12.1,0,4.3,5,14.8210173749
1972-09-15,20,18,30.2,0,7,1.800293071
1972-09-18,20.6,8.9,0,3.6,5,14.4860791292
1972-09-19,20.5,13.4,0,9.5,3,20.2218965878
1972-09-20,18,8.7,0,8.5,4,19.593887377
1972-09-21,17.1,7.4,0,9.6,1,21.8547205359
1972-09-22,19.6,9.6,0,11.2,0,24.3248900984
1972-09-23,24.2,12.9,0,11,1,23.487544484
1972-09-24,26.7,15.6,0,11.3,1,23.3200753611
1972-09-25,22.9,13.6,5.1,0.8,6,5.8195520201
1972-09-26,20.3,11.2,0,8,5,18.4216035169
1972-09-27,22.1,8.7,0,10.9,0,21.8965878166
1972-09-28,24.3,10.7,0,8.3,3,20.5149675529
1972-09-29,26.3,11.6,0,9,4,20.4731002721
1972-09-30,26.4,16.7,0,6.9,7,18.9658781662
1972-10-02,17.3,9,0,1.8,4,7.326774126
1972-10-03,14.8,2.9,0,9.6,0,24.2411555369
1972-10-04,12.7,5.4,0.8,9.2,2,19.5520200963
1972-10-05,14.9,1.3,0,10.8,2,22.0221896588
1972-10-06,17.8,4.7,0,8.8,4,19.1752145698
1972-10-07,13,4.1,0,11.5,1,26.0833158886
1972-10-08,16.2,9,0,9.5,5,22.3989951853
1972-10-09,18,10.6,0.6,9.2,3,20.34749843
1972-10-10,19.8,10.7,0,6.5,4,14.9884864978
1972-10-11,18.5,9.1,5.1,4.5,5,10.8436257065
1972-10-12,18,7.8,0,9.3,3,22.3152606238
1972-10-13,20.2,13.4,0,0.3,8,8.9177307934
1972-10-14,21.7,15.3,0,7.9,4,22.2315260624
1972-10-15,21.9,13.5,0,9.4,4,25.58090852
1972-10-16,26.7,15.1,0,10.2,3,28.4697508897
1972-10-17,27.9,17.6,0,8.5,7,24.1992882562
1972-10-18,29,20,51.9,5.1,5,18.2122671133
1972-10-19,24.9,18.5,0,2.4,8,12.3927150932
1972-10-20,26.2,17.8,0,8.6,6,23.4038099225
1972-10-21,26.4,17.7,0,9.4,4,21.2685786058
1972-10-22,21.9,12.5,0,7.8,2,22.9432698346
1972-10-23,26,16,8,8.5,4,24.0318191333
1972-10-24,23.7,17.6,0,8.1,5,21.1011094829
1972-10-25,24,19.1,2.5,1.2,6,12.4345823739
1972-10-26,22.8,17.2,0,1.4,8,10.46682018
1972-10-27,18.5,9.9,0,10,4,23.0688716768
1972-10-28,16.4,5.4,0,12.4,2,26.2089177308
1972-10-29,18.8,12.3,0,10,6,30.7724513293
1972-10-30,23.6,14,0,10.3,4,27.967343521
1972-10-31,19.9,10.3,27.7,0.2,8,3.2656478962
1972-11-02,22.4,8.5,0,11.6,1,27.7998743982
1972-11-03,22.6,14.2,0,12.4,0,32.3215407159
1972-11-04,27,13.6,0,10.6,1,26.4182541344
1972-11-05,21.2,9.8,0,12,1,32.8658153653
1972-11-06,24.9,16.2,0,8.1,5,23.9062172912
1972-11-07,24.6,18.2,0,6.8,4,19.9706929035
1972-11-08,25.5,15.8,0,11.4,2,27.0462633452
1972-11-09,23.3,17.8,41.7,3.1,8,11.7228386016
1972-11-11,26.6,14.6,0,13.2,1,29.3070965041
1972-11-12,28.4,15.6,0,9.7,4,23.487544484
1972-11-13,25.6,13.3,0,11.1,4,26.3763868537
1972-11-14,20.4,16.1,0,4.4,7,17.9191961482
1972-11-15,19.7,12.5,0,2.5,6,12.7276533389
1972-11-16,22,12,13.8,4.7,5,17.500523341
1972-11-18,22.2,11.8,0,8.8,4,26.2926522922
1972-11-19,26.7,13.3,8.6,10.7,2,28.3022817668
1972-11-20,25.8,9.8,0,13.2,1,32.4052752774
1972-11-21,19.3,10.4,0,11.1,5,26.2926522922
1972-11-22,23.6,13.1,0,13.1,2,33.8706301026
1972-11-23,28.5,16.5,0,13,0,30.060707557
1972-11-24,27.7,19,7.3,8.2,7,23.2782080804
1972-11-25,23.7,17.4,0,2.1,6,12.6439187775
1972-11-26,26.1,14,0,11.9,4,29.3908310655
1972-11-27,29,17,6.4,9.8,4,30.9817877329
1972-11-28,25.4,17.4,0,10.2,3,29.1814946619
1972-11-29,25.5,14.3,0,10.2,3,25.4553066778
1972-11-30,23.1,15.3,0,13,2,30.4793803642
1972-12-01,23.6,15,0,12.7,3,31.5260623822
1972-12-02,25.3,18.2,0,11.8,5,28.7628218547
1972-12-03,25.1,20,0.1,0,7,12.2252459703
1972-12-04,29.7,18.2,0,5.9,3,29.0558928198
1972-12-05,25.2,15.3,0,8.5,3,20.4731002721
1972-12-06,25.5,13,0,12.8,2,29.5583001884
1972-12-07,26.4,18,0,9.2,7,27.3393343102
1972-12-08,29.4,20.4,0,9.6,6,30.2281766799
1972-12-09,25.7,18.4,9.8,5.5,6,13.4393971112
1972-12-10,29.9,15.4,0,12.9,3,29.8513711534
1972-12-11,25.5,15.6,0,10.9,1,25.4971739586
1972-12-12,24.2,17.1,0,12.9,2,33.7868955411
1972-12-13,27.5,18.3,0,12.3,3,32.2378061545
1972-12-14,29.6,21.1,0,11.6,4,28.720954574
1972-12-15,31.6,22.9,0,11.1,4,23.6968808876
1972-12-19,31,22.6,0,,5,29.0558928198
1972-12-20,31.1,21.8,0,12.9,4,32.6564789617
1972-12-21,31.8,22.8,0,12,3,31.4423278208
1972-12-22,32.7,22.2,14,11.1,3,29.767636592
1972-12-26,26.3,15.2,2.1,6,6,20.9336403601
1972-12-27,29.7,16.2,17.3,11.8,3,27.9254762403
1972-12-28,24,19.6,6.5,0.3,8,6.1126229851
1972-12-30,30.7,16.5,0,13.1,0,29.4326983462
1973-01-03,28.4,19.7,0,10.5,3,30.7305840486
1973-01-04,32.5,21.5,0,12,3,24.0318191333
1973-01-05,31,23,0,11.8,2,26.5857232573
1973-01-06,25.3,14.6,0,11.3,2,30.6049822064
1973-01-07,27.5,21.7,0,12.1,2,30.1025748378
1973-01-10,34.1,22.6,0.7,8.3,6,18.4634707976
1973-01-11,33.2,21.9,16,11.1,5,29.0977601005
1973-01-12,30.7,21.4,16,2.5,7,8.5827925476
1973-01-15,25.3,11.5,0,12.3,1,31.9866024702
1973-01-16,28.2,18,0,12.8,1,31.6516642244
1973-01-17,30.5,22.8,3.7,6.9,7,19.7194892192
1973-01-18,28.6,19.5,2.4,2.2,8,11.4716349173
1973-01-19,27.2,20.1,0,7.4,5,19.6357546577
1973-01-20,27,19.6,0,10.9,3,30.3537785221
1973-01-21,28.9,21.8,0,8,7,20.5149675529
1973-01-22,32.2,20.1,33,11.5,4,24.9528993092
1973-01-23,28.2,17,1.7,3.8,4,10.5086874607
1973-01-24,25,10.6,0,13,0,29.474565627
1973-01-25,23,12.2,0,12.9,0,30.8980531714
1973-01-26,26.8,17.3,0,12.1,2,33.7450282604
1973-01-30,30.1,23.2,38.9,8.1,5,23.0688716768
1973-02-01,29.5,21.3,2.5,0,6,13.2719279883
1973-02-02,31.5,23.5,5.9,0,8,7.6198450911
1973-02-03,27,18.2,1,7.1,6,14.8210173749
1973-02-04,24,13,0,12.7,0,31.7353987858
1973-02-05,26.3,15.9,0,12.6,0,34.2893029098
1973-02-06,27.3,20.2,0,12.5,2,29.7257693113
1973-02-07,32.2,21.8,0,8.1,4,19.2170818505
1973-02-08,31.3,22.2,0,5.8,6,16.3701067616
1973-02-09,27,19.5,0,2.2,6,9.5876072849
1973-02-10,27.5,20.2,0.7,5,8,18.6309399205
1973-02-11,30.2,18.1,0,9.9,3,27.5068034331
1973-02-12,30.4,18.9,0,11.5,1,27.5068034331
1973-02-13,24,18,0,4.9,4,16.9562486916
1973-02-14,23.3,12.2,0,11.8,1,25.287837555
1973-02-15,22.4,12.4,0,11.7,0,27.967343521
1973-02-16,27.3,18.1,0,12.1,1,27.9254762403
1973-02-17,29.7,17.2,0,10.9,2,24.4923592213
1973-02-18,29.9,21.4,0,11.9,5,27.4230688717
1973-02-19,29.5,22.3,0,11,2,24.4086246598
1973-02-20,29.3,20.4,34.4,3.9,5,6.5312957923
